gvkey,year,patentcount
010906,1983,1
010906,1984,5
010906,1986,2
010906,1987,2
010906,1988,3
010906,1989,2
010906,1990,2
010906,1991,1
010906,1992,1
010906,1993,4
010906,1994,5
010906,1995,3
010906,1996,2
010906,1997,2
010906,1998,3
010906,1999,6
010906,2000,6
010906,2002,1
010906,2003,2
010906,2004,2
010906,2005,1
010906,2006,3
010920,1989,1
010920,1990,1
010920,1991,1
010920,1993,3
010920,1994,19
010920,1995,23
010920,1996,25
010920,1997,10
010920,1998,13
010920,1999,23
010920,2000,5
010920,2001,15
010920,2002,6
010920,2003,9
010920,2004,6
010920,2005,9
010920,2006,11
010920,2007,17
010920,2008,23
010920,2009,29
010920,2010,30
010920,2011,29
010920,2012,22
010920,2013,29
010920,2014,41
010920,2015,35
010920,2016,23
010920,2017,15
010938,2000,1
010950,1994,1
010950,1997,4
010950,1998,1
010950,1999,6
010972,1985,1
010972,1991,2
010972,1992,1
010974,2007,1
010983,1980,145
010983,1981,171
010983,1982,148
010983,1983,175
010983,1984,175
010983,1985,168
010983,1986,194
010983,1987,219
010983,1988,212
010983,1989,259
010983,1990,172
010983,1991,189
010983,1992,247
010983,1993,227
010983,1994,217
010983,1995,226
010983,1996,180
010983,1997,149
010983,1998,192
010983,1999,217
010983,2000,223
010983,2001,206
010983,2002,166
010983,2003,144
010983,2004,145
010983,2005,181
010983,2006,282
010983,2007,251
010983,2008,236
010983,2009,291
010983,2010,393
010983,2011,459
010983,2012,610
010983,2013,626
010983,2014,753
010983,2015,861
010983,2016,791
010983,2017,280
010984,1994,1
010984,1996,4
010984,1997,2
010984,1999,1
010984,2000,15
010984,2001,23
010984,2002,42
010984,2003,54
010984,2004,82
010984,2005,68
010984,2006,107
010984,2007,111
010984,2008,120
010984,2009,104
010984,2010,199
010984,2011,236
010984,2012,398
010984,2013,359
010984,2014,264
010984,2015,301
010984,2016,289
010984,2017,83
010991,1988,1
010991,1994,2
010991,1995,2
010991,1996,2
010991,1997,1
010991,1999,1
010991,2001,2
010991,2002,1
010991,2003,1
010991,2004,2
010991,2005,1
010991,2008,9
010991,2009,12
010991,2010,19
010991,2011,26
010991,2012,39
010991,2013,32
010991,2014,28
010991,2015,10
010991,2016,6
010991,2017,5
010998,1991,1
011001,1984,1
011001,1985,4
011001,1986,3
011001,1987,1
011001,1988,3
011001,1989,3
011001,1990,5
011001,1991,2
011001,1992,7
011001,1993,7
011001,1994,5
011001,1995,5
011001,1996,8
011001,1997,5
011001,1998,5
011009,1980,1
011009,1994,1
011012,2005,2
011012,2006,2
011012,2008,2
011012,2010,2
011012,2011,2
011012,2012,2
011012,2014,1
011012,2017,1
011017,1992,1
011017,1994,1
011017,1995,2
011017,2001,1
011017,2002,3
011017,2006,1
011017,2008,2
011017,2009,1
011017,2010,1
011017,2012,1
011017,2015,1
011017,2016,1
011027,1980,2
011027,1986,1
011027,2011,1
011027,2012,1
011027,2013,1
011027,2014,1
011035,1995,2
011035,1996,3
011035,1997,10
011035,1998,6
011035,1999,4
011035,2000,4
011035,2001,2
011035,2002,2
011035,2003,3
011035,2004,2
011035,2005,1
011038,1980,33
011038,1981,23
011038,1982,24
011038,1983,31
011038,1984,53
011038,1985,69
011038,1986,67
011038,1987,56
011038,1988,65
011038,1989,74
011038,1990,55
011038,1991,90
011038,1992,86
011038,1993,53
011038,1994,47
011038,1995,27
011038,1996,11
011038,1997,15
011038,1998,13
011038,1999,7
011038,2000,13
011038,2001,8
011038,2002,4
011038,2003,5
011038,2004,3
011039,1980,3
011039,1981,3
011039,1982,1
011039,1984,2
011039,1985,3
011039,1986,2
011040,1997,21
011040,1998,43
011040,1999,50
011048,1987,1
011051,1986,4
011051,1987,1
011051,1988,1
011051,1989,1
011051,1990,3
011051,1991,2
011051,1992,2
011051,1994,2
011051,1995,2
011051,1996,2
011051,1997,2
011051,1998,2
011051,1999,3
011051,2000,4
011051,2009,1
011051,2012,1
011051,2015,1
011052,1986,1
011057,1980,1
011058,1992,1
011060,2002,1
011060,2007,1
011060,2009,1
011060,2013,1
011062,1986,2
011062,1988,2
011062,1989,7
011062,1990,7
011062,1991,26
011062,1992,44
011062,1993,68
011062,1994,89
011062,1995,108
011062,1996,99
011062,1997,91
011062,1998,149
011064,1986,5
011064,1987,2
011064,1988,2
011072,1982,1
011083,1986,1
011092,1980,5
011092,1981,2
011094,1981,3
011094,1982,3
011094,1983,1
011094,1984,1
011094,1986,2
011094,1987,1
011094,1988,1
011094,1989,1
011094,1990,3
011094,1991,6
011094,1992,2
011094,1993,1
011094,1994,2
011094,1996,1
011094,1997,4
011094,1998,1
011094,1999,4
011094,2000,12
011094,2001,3
011094,2002,1
011094,2003,6
011094,2004,5
011094,2005,7
011094,2006,5
011094,2007,2
011094,2008,1
011094,2009,2
011094,2012,4
011094,2013,2
011094,2015,7
011094,2016,7
011094,2017,2
011096,1984,1
011096,1985,2
011096,1990,1
011096,1991,3
011096,1992,2
011096,1993,2
011096,1994,1
011096,1996,2
011096,1997,2
011096,1998,1
011096,1999,2
011096,2000,2
011096,2001,4
011096,2002,8
011096,2003,2
011096,2004,5
011096,2005,7
011096,2006,3
011096,2007,4
011096,2008,7
011096,2009,7
011096,2010,14
011096,2011,14
011096,2012,31
011096,2013,22
011096,2014,28
011096,2015,32
011096,2016,24
011101,1985,1
011109,1984,1
011109,1987,3
011109,1988,1
011115,1980,34
011115,1981,40
011115,1982,22
011115,1983,40
011115,1984,39
011115,1985,55
011115,1986,53
011115,1987,34
011115,1988,37
011115,1989,35
011115,1990,25
011115,1991,22
011115,1992,23
011115,1993,18
011115,1994,20
011115,1995,26
011115,1996,10
011115,1997,34
011115,1998,34
011115,1999,10
011115,2000,13
011115,2001,11
011115,2002,22
011115,2003,26
011115,2004,28
011115,2005,18
011115,2006,31
011115,2007,59
011115,2008,80
011115,2009,86
011115,2010,99
011115,2011,80
011115,2012,86
011115,2013,104
011115,2014,109
011115,2015,98
011115,2016,87
011115,2017,25
011118,1980,2
011118,1981,1
011118,1983,1
011118,1984,5
011118,1985,1
011118,1986,1
011118,1987,6
011124,1980,1
011124,1983,1
011124,1984,1
011124,1987,1
011124,1988,4
011124,1990,1
011124,1999,5
011124,2000,2
011124,2001,14
011124,2002,13
011124,2003,15
011124,2004,15
011124,2005,17
011124,2006,21
011124,2007,12
011124,2008,15
011124,2009,17
011124,2010,15
011124,2011,10
011124,2012,14
011124,2013,9
011124,2014,21
011124,2015,13
011124,2016,14
011124,2017,5
011128,1988,5
011128,1989,12
011128,1990,2
011128,1991,3
011128,1992,4
011128,1993,4
011128,1994,3
011128,1995,2
011128,1996,2
011128,1997,4
011128,1998,7
011128,1999,16
011128,2000,11
011128,2001,15
011128,2002,8
011128,2003,15
011128,2004,9
011128,2005,10
011128,2006,11
011128,2007,15
011128,2008,12
011129,1981,2
011129,1982,3
011129,1983,1
011129,1984,1
011129,1986,3
011129,1987,6
011129,1988,2
011129,1989,3
011129,1990,3
011132,1980,2
011132,1981,1
011132,1982,1
011132,1983,1
011132,1984,1
011132,1989,1
011135,1998,1
011135,1999,1
011135,2000,3
011135,2001,2
011136,1983,1
011136,1984,1
011136,1985,5
011145,1987,1
011145,1992,1
011145,1993,2
011145,1994,2
011147,2004,1
011155,1991,1
011160,1986,1
011161,1983,2
011161,1986,1
011161,1987,2
011161,1989,1
011161,1991,3
011161,2003,1
011164,1985,1
011169,2006,1
011169,2013,1
011169,2016,1
011173,1988,1
011173,1989,1
011173,1990,1
011182,1989,1
011183,1984,1
011183,1995,1
011183,2002,2
011184,1987,1
011184,1989,1
011184,1990,1
011185,1983,1
011185,1987,1
011185,1988,2
011185,1989,1
011185,1997,1
011185,1998,1
011185,1999,9
011185,2000,2
011185,2001,1
011191,1981,1
011191,1982,3
011191,1983,1
011191,1984,2
011191,1985,1
011191,1986,1
011191,1987,5
011191,1988,8
011191,1989,14
011191,1990,14
011191,1991,5
011191,1992,6
011191,1993,4
011191,1994,10
011191,1995,22
011191,1996,21
011191,1997,24
011191,1998,20
011191,1999,25
011191,2000,21
011191,2001,30
011191,2002,22
011191,2003,21
011191,2004,8
011191,2005,20
011191,2006,18
011191,2007,25
011191,2008,14
011191,2009,10
011191,2010,14
011191,2011,19
011191,2012,24
011191,2013,20
011191,2014,17
011191,2015,25
011191,2016,36
011191,2017,6
011204,1984,1
011204,1988,1
011208,1991,1
011211,1985,1
011213,1993,2
011213,1996,2
011213,2007,1
011213,2009,1
011213,2010,2
011213,2011,2
011213,2012,2
011213,2013,2
011213,2014,1
011217,1983,13
011217,1984,14
011217,1985,21
011217,1986,16
011217,1987,24
011217,1988,12
011217,1989,16
011217,1990,8
011217,1991,20
011217,1992,16
011217,1993,14
011217,1994,16
011217,1995,24
011217,1996,29
011217,1997,28
011217,1998,37
011217,1999,31
011217,2000,54
011217,2001,66
011217,2002,86
011217,2003,82
011217,2004,74
011217,2005,52
011217,2006,57
011217,2007,74
011217,2008,59
011217,2009,46
011217,2010,51
011217,2011,54
011217,2012,58
011217,2013,76
011217,2014,57
011217,2015,77
011217,2016,73
011217,2017,33
011219,1981,1
011228,1980,1
011228,1981,4
011228,1982,3
011228,1983,2
011228,1984,1
011228,1990,2
011228,1991,1
011228,1992,3
011228,1993,1
011228,1994,1
011228,1995,4
011228,1996,1
011228,1997,2
011228,1998,4
011228,1999,2
011228,2001,3
011228,2002,4
011228,2003,6
011228,2004,1
011228,2006,1
011228,2009,1
011228,2012,1
011234,2001,1
011234,2010,1
011259,2001,1
011259,2002,1
011259,2003,1
011259,2004,2
011259,2005,1
011259,2006,2
011259,2007,2
011259,2008,3
011259,2009,1
011259,2010,4
011259,2011,4
011259,2012,14
011259,2013,18
011259,2014,47
011259,2015,74
011259,2016,70
011259,2017,32
011261,1980,1
011261,1981,1
011261,1982,1
011261,1983,2
011261,1984,3
011261,1985,6
011261,1986,6
011261,1987,5
011261,1988,9
011261,1989,11
011261,1990,10
011261,1991,9
011261,1992,8
011261,1993,17
011261,1994,8
011261,1995,14
011261,1996,18
011261,1997,22
011261,1998,12
011264,1983,1
011264,2004,1
011264,2005,3
011264,2006,1
011264,2007,3
011264,2008,3
011264,2009,3
011264,2010,17
011264,2011,18
011264,2012,25
011264,2013,13
011264,2014,19
011264,2015,5
011264,2016,1
011264,2017,1
011271,1983,2
011271,1984,1
011271,1987,1
011271,1988,2
011271,1989,3
011271,1990,9
011271,1991,10
011271,1992,7
011271,1993,4
011271,1994,8
011271,1995,10
011271,1996,9
011271,1997,10
011271,1998,3
011271,1999,10
011271,2000,4
011271,2002,1
011273,1980,1
011288,1980,2
011288,1981,3
011288,1983,4
011288,1984,1
011288,1985,1
011288,1986,1
011288,1987,9
011288,1988,2
011288,1989,10
011288,1990,4
011288,1991,17
011288,1992,5
011288,1993,3
011288,1994,4
011288,1995,2
011288,1996,3
011288,1997,4
011288,1998,2
011288,1999,7
011300,2002,1
011300,2015,1
011300,2016,1
011302,1997,1
011302,2002,1
011302,2005,3
011302,2006,1
011302,2007,1
011302,2008,1
011302,2009,4
011302,2010,6
011302,2011,1
011302,2012,3
011302,2014,2
011302,2015,1
011304,1999,2
011304,2000,5
011304,2006,1
011304,2010,1
011304,2011,1
011304,2013,1
011304,2014,3
011304,2015,2
011304,2016,2
011312,1982,1
011312,1983,2
011312,1984,1
011312,1988,3
011312,1989,1
011312,1990,3
011312,1991,3
011312,1992,8
011312,1993,1
011312,1994,2
011312,1996,2
011312,1997,5
011312,1998,10
011313,1986,2
011313,1987,1
011315,2000,1
011315,2001,1
011315,2002,1
011315,2003,1
011315,2004,1
011315,2005,1
011315,2006,7
011315,2007,2
011315,2008,5
011315,2009,2
011315,2010,5
011315,2011,5
011315,2012,6
011334,1985,3
011336,1982,1
011336,1983,1
011336,1989,1
011342,1980,2
011361,2008,1
011361,2009,1
011361,2012,1
011366,1987,1
011376,2001,4
011376,2002,9
011376,2003,2
011376,2004,3
011376,2006,3
011376,2008,5
011376,2009,2
011376,2010,6
011376,2011,3
011376,2012,4
011376,2013,5
011376,2014,11
011376,2015,5
011376,2016,7
011376,2017,2
011379,1989,2
011379,1992,2
011399,1982,1
011399,1984,2
011399,1985,4
011399,1986,1
011399,1987,6
011399,1988,10
011399,1989,11
011399,1990,11
011399,1991,9
011399,1992,10
011399,1993,5
011399,1994,3
011399,1995,3
011399,1996,4
011399,1997,13
011399,1998,32
011399,1999,37
011399,2000,32
011399,2001,38
011399,2002,39
011399,2003,61
011399,2004,137
011399,2005,145
011399,2006,148
011399,2007,119
011399,2008,101
011399,2009,129
011399,2010,155
011399,2011,180
011399,2012,265
011399,2013,344
011399,2014,453
011399,2015,454
011399,2016,292
011399,2017,79
011404,1983,1
011424,2002,1
011429,1988,1
011429,1995,1
011434,1982,1
011434,1983,2
011434,1984,1
011434,1985,1
011434,1986,2
011436,1980,378
011436,1981,386
011436,1982,327
011436,1983,259
011436,1984,347
011436,1985,369
011436,1986,398
011436,1987,647
011436,1988,433
011436,1989,449
011436,1990,432
011436,1991,349
011436,1992,357
011436,1993,277
011436,1994,250
011436,1995,163
011436,1996,127
011436,1997,71
011436,1998,82
011436,1999,18
011440,2010,1
011443,1987,1
011443,1988,1
011443,2006,1
011446,1980,24
011446,1981,18
011446,1982,14
011446,1983,12
011446,1984,26
011446,1985,31
011446,1986,25
011446,1987,22
011446,1988,27
011446,1989,27
011446,1990,30
011446,1991,34
011446,1992,36
011446,1993,28
011446,1994,26
011446,1995,28
011446,1996,29
011446,1997,28
011446,1998,39
011446,1999,32
011446,2000,34
011446,2001,29
011446,2002,17
011446,2003,28
011446,2004,34
011446,2005,25
011446,2006,29
011446,2007,30
011446,2008,24
011446,2009,19
011446,2010,39
011446,2011,24
011446,2012,22
011446,2013,24
011446,2014,24
011456,1980,23
011456,1981,17
011456,1982,21
011456,1983,19
011456,1984,7
011456,1985,12
011456,1986,18
011456,1987,20
011456,1988,14
011456,1989,18
011456,1990,21
011456,1991,22
011456,1992,19
011456,1993,18
011456,1994,21
011456,1995,12
011456,1996,18
011456,1997,20
011456,1998,11
011456,1999,12
011456,2000,12
011456,2001,23
011456,2002,34
011456,2003,44
011456,2004,39
011456,2005,22
011456,2006,36
011456,2007,33
011456,2008,28
011456,2009,28
011456,2010,31
011456,2011,21
011456,2012,21
011456,2013,23
011456,2014,34
011456,2015,22
011456,2016,16
011456,2017,4
011462,1983,1
011462,1986,1
011462,1987,1
011462,1992,1
011462,1993,1
011462,1994,2
011462,1995,1
011462,1997,1
011462,1998,1
011462,2000,1
011462,2001,2
011462,2003,1
011462,2004,1
011462,2009,1
011462,2010,1
011462,2011,1
011462,2012,5
011462,2013,3
011462,2014,4
011462,2015,2
011462,2016,4
011465,1980,20
011465,1981,31
011465,1982,25
011465,1983,32
011465,1984,36
011465,1985,37
011465,1986,27
011465,1987,54
011465,1988,57
011465,1989,46
011465,1990,45
011465,1991,56
011465,1992,38
011465,1993,41
011465,1994,44
011465,1995,36
011465,1996,48
011465,1997,24
011465,1998,37
011465,1999,39
011465,2000,32
011465,2001,16
011465,2002,37
011465,2003,47
011465,2004,30
011465,2005,34
011465,2006,33
011465,2007,57
011465,2008,62
011465,2009,73
011465,2010,86
011465,2011,142
011465,2012,138
011465,2013,189
011465,2014,180
011465,2015,194
011465,2016,221
011465,2017,109
011466,1980,18
011466,1981,5
011466,1982,8
011466,1983,11
011466,1984,12
011466,1985,16
011483,1980,8
011483,1981,9
011483,1982,3
011483,1983,1
011483,1984,5
011483,1985,4
011483,1986,3
011483,1987,1
011483,1988,2
011483,1989,1
011483,1997,2
011483,1998,1
011498,1982,1
011502,1986,1
011502,1997,1
011502,2000,1
011503,1987,1
011508,1984,1
011508,1985,1
011508,1986,1
011508,1990,1
011508,1995,1
011508,1998,1
011508,2002,1
011508,2004,1
011509,1995,9
011509,1996,2
011509,1997,1
011509,1999,2
011509,2000,7
011509,2001,9
011509,2002,10
011509,2003,19
011509,2004,10
011509,2005,9
011509,2006,16
011509,2007,12
011509,2008,34
011509,2009,27
011509,2010,48
011509,2011,49
011509,2012,209
011509,2013,189
011511,2002,1
011511,2004,1
011511,2011,1
011513,2008,1
011524,1988,1
011537,1990,1
011537,1999,1
011537,2000,1
011537,2015,1
011537,2016,1
011550,1989,1
011550,1991,1
011550,1994,1
011550,1995,1
011550,1996,2
011550,1997,1
011550,1999,2
011550,2000,3
011550,2001,4
011550,2002,3
011550,2003,1
011550,2004,1
011550,2005,3
011550,2006,3
011550,2007,1
011550,2008,2
011550,2009,1
011550,2011,1
011550,2012,1
011550,2013,1
011550,2015,1
011554,2007,1
011554,2016,1
011559,1987,1
011559,1988,2
011559,1998,1
011565,1987,1
011566,1980,1
011566,1981,1
011566,1982,2
011566,1987,2
011566,1988,2
011566,1989,1
011566,1990,2
011566,1991,1
011566,1992,3
011566,1993,3
011566,1995,1
011566,1996,1
011566,1997,2
011566,1998,1
011566,2001,2
011566,2002,3
011566,2003,2
011566,2004,3
011566,2005,2
011566,2006,4
011566,2007,5
011566,2008,4
011566,2010,3
011566,2011,4
011566,2012,3
011566,2013,5
011566,2014,2
011566,2016,2
011566,2017,2
011573,1985,1
011573,1987,1
011573,1989,1
011573,1991,2
011573,1992,2
011573,1993,3
011573,1994,2
011573,1995,1
011573,1996,4
011573,1997,1
011573,1998,1
011573,1999,2
011573,2000,1
011573,2001,2
011573,2002,4
011573,2003,5
011573,2004,3
011573,2005,3
011580,1981,1
011580,1984,1
011580,1985,1
011580,1988,2
011580,1990,2
011580,1991,3
011580,1992,5
011580,1993,2
011580,1994,2
011580,1995,3
011580,1996,4
011580,1997,2
011580,1998,6
011580,1999,3
011580,2000,7
011580,2001,4
011580,2002,7
011580,2003,7
011580,2004,9
011580,2005,5
011580,2006,18
011580,2007,4
011580,2008,6
011580,2009,8
011580,2010,15
011580,2011,19
011580,2012,20
011580,2013,20
011580,2014,17
011580,2015,16
011580,2016,26
011580,2017,10
011600,1986,2
011600,1987,1
011600,1989,1
011600,1999,1
011600,2004,1
011600,2014,2
011600,2016,3
011608,1984,1
011609,1983,2
011609,1985,1
011609,1986,2
011609,1987,4
011609,1988,4
011609,1989,9
011609,1990,15
011609,1991,11
011609,1992,41
011609,1993,20
011609,1994,21
011609,1995,27
011609,1996,22
011609,1997,8
011609,1998,8
011609,1999,13
011609,2000,14
011609,2001,12
011609,2002,13
011609,2003,20
011609,2004,11
011609,2005,7
011609,2006,12
011609,2007,4
011615,1981,2
011615,1992,1
011615,1994,1
011615,1997,1
011618,1980,1
011618,1981,1
011618,1985,1
011618,1987,3
011618,1988,2
011618,1989,3
011618,1990,2
011618,1991,2
011618,1992,2
011618,1993,1
011618,1994,2
011618,1995,2
011618,1998,2
011620,1987,1
011627,1986,2
011627,1987,1
011627,1988,1
011636,1980,178
011636,1981,239
011636,1982,216
011636,1983,208
011636,1984,181
011636,1985,273
011636,1986,225
011636,1987,230
011636,1988,268
011636,1989,291
011636,1990,254
011636,1991,355
011636,1992,479
011636,1993,572
011636,1994,614
011636,1995,554
011636,1996,706
011636,1997,612
011636,1998,784
011636,1999,679
011636,2000,589
011636,2001,748
011636,2002,721
011636,2003,633
011636,2004,535
011636,2005,479
011636,2006,591
011636,2007,605
011636,2008,638
011636,2009,737
011636,2010,1055
011636,2011,1060
011636,2012,1261
011636,2013,1215
011636,2014,1156
011636,2015,991
011636,2016,823
011636,2017,265
011638,1980,3
011638,1983,1
011644,2003,1
011644,2004,3
011644,2005,1
011644,2006,7
011644,2007,4
011644,2008,2
011644,2009,7
011644,2010,4
011644,2011,1
011644,2012,2
011644,2013,3
011644,2014,1
011644,2015,2
011644,2016,2
011644,2017,3
011646,1981,3
011646,1982,2
011646,1983,2
011646,1984,3
011646,1985,2
011646,1986,4
011646,1987,1
011646,1988,1
011646,1989,3
011646,1990,1
011646,1991,3
011646,1992,4
011646,1993,2
011646,1994,1
011646,1995,1
011646,1996,4
011646,1998,1
011646,1999,1
011646,2000,3
011646,2001,1
011646,2002,1
011646,2003,4
011649,1998,1
011649,1999,11
011649,2000,13
011649,2001,21
011649,2002,9
011649,2003,5
011649,2004,2
011649,2009,1
011670,2000,1
011670,2001,1
011673,1982,1
011673,1984,1
011673,1985,1
011673,1986,2
011678,1980,36
011678,1981,47
011678,1982,63
011678,1983,70
011678,1984,26
011678,1985,2
011678,1986,2
011678,1990,1
011678,1993,1
011678,1994,14
011678,1995,12
011678,1996,4
011678,1997,1
011685,1982,2
011685,1983,1
011685,1984,2
011685,1985,4
011685,1986,4
011685,1987,3
011685,1988,5
011687,2011,1
011691,1980,3
011691,1981,1
011691,1982,3
011691,1983,2
011691,1985,1
011691,1987,1
011691,1988,1
011691,1990,1
011691,1991,2
011691,1992,2
011691,1993,2
011691,1994,2
011691,1995,3
011691,1996,1
011691,1997,1
011694,1984,1
011694,1986,3
011694,1987,5
011694,1988,6
011694,1989,8
011694,1990,3
011694,1991,2
011694,1992,1
011694,1993,4
011694,1994,1
011694,1995,5
011694,1996,5
011694,1997,6
011694,1998,10
011694,1999,7
011694,2000,7
011694,2001,17
011694,2002,6
011694,2003,18
011694,2004,34
011694,2005,29
011694,2006,27
011694,2007,29
011694,2008,25
011694,2009,23
011694,2010,11
011694,2011,17
011694,2012,8
011694,2013,2
011708,2014,1
011720,1985,1
011720,1991,1
011720,1995,1
011720,1997,1
011720,1998,2
011720,2001,1
011720,2002,1
011720,2003,3
011720,2005,3
011721,1992,1
011721,1993,2
011721,1995,4
011721,1996,4
011721,1998,3
011721,1999,1
011721,2000,3
011721,2001,1
011721,2003,5
011721,2004,3
011721,2005,11
011721,2006,12
011721,2007,13
