gvkey,year,company,city,country_code,sector_code,patentcount,country,region
209382,2014,Vale SA,Rio De Janeiro,BRA,15,8,Brazil,Other
30806,2014,Fibria Celulose SA,Sao Paulo,BRA,15,5,Brazil,Other
200499,2014,Vallourec & Mannesmann Tubes,Belo Horizonte,BRA,15,4,Brazil,Other
200976,2014,Braskem SA,Sao Paulo,BRA,15,4,Brazil,Other
220211,2014,ICL GROUP LTD,Tel Aviv,ISR,15,3,Israel,Other
220217,2014,The Israel Corp Ltd,Tel Aviv,ISR,15,2,Israel,Other
249239,2014,Air Liquide Tunisie,Tunis,TUN,15,2,Tunisia,Other
100767,2014,AECI Ltd,Sandton,ZAF,15,1,South Africa,Other
170658,2014,Votorantim Cimentos SA,Sao Paulo,BRA,15,1,Brazil,Other
289223,2014,Alaris Holdings Ltd,Centurion,ZAF,20,43,South Africa,Other
65380,2014,Elbit Systems Ltd,Haifa,ISR,20,16,Israel,Other
213288,2014,Embraer SA,Sao Paulo,BRA,20,13,Brazil,Other
12596,2014,Aryt Industries Ltd,Or Yehuda,ISR,20,3,Israel,Other
170758,2014,Caesarstone Ltd,Menashe,ISR,20,3,Israel,Other
345709,2014,Highcon Systems Ltd,Yavne,ISR,20,3,Israel,Other
229436,2014,Aveng Ltd,Boksburg,ZAF,20,2,South Africa,Other
282767,2014,Sigdo Koppers S.A.,Las Condes,CHL,20,2,Chile,Other
351438,2014,Turbogen Ltd,Petah Tikva,ISR,20,2,Israel,Other
23243,2014,Kornit Digital Ltd,Rosh Haayin,ISR,20,1,Israel,Other
206059,2014,Naspers Ltd,Cape Town,ZAF,25,9,South Africa,Other
205128,2014,Mahle-Metal Leve Sa,Mogi Guacu,BRA,25,3,Brazil,Other
212314,2014,Electrolux Do Brasil SA,Curitiba,BRA,25,2,Brazil,Other
220484,2014,Alpargatas SA,Sao Paulo,BRA,25,2,Brazil,Other
224604,2014,Delta Galil Industries Ltd,Caesarea,ISR,25,2,Israel,Other
345936,2014,Sonovia Ltd,Ramat Gan,ISR,25,2,Israel,Other
275668,2014,Maytronics Ltd,Jezreel Valley,ISR,25,1,Israel,Other
297402,2014,Tadiran Group Ltd,Petah Tikva,ISR,25,1,Israel,Other
270509,2014,Natura &Co Holding SA,Sao Paulo,BRA,30,42,Brazil,Other
313254,2014,Hortifrut S.A.,Santiago,CHL,30,7,Chile,Other
23290,2014,Strauss Group Ltd,Petah Tikva,ISR,30,3,Israel,Other
230388,2014,B.S.D Crown Ltd,Ramat Gan,ISR,30,1,Israel,Other
14538,2014,Teva Pharmaceutical Industries Ltd,Tel Aviv,ISR,35,79,Israel,Other
160902,2014,Syneron Medical Ltd,Yokneam Illit,ISR,35,12,Israel,Other
21022,2014,Mapi - Pharma Ltd,Ness Ziona,ISR,35,7,Israel,Other
21103,2014,Lifeward Ltd,Yokneam Illit,ISR,35,5,Israel,Other
175518,2014,Rosetta Genomics Ltd,Rehovot,ISR,35,5,Israel,Other
240221,2014,APS Technologies Ltd,Heteren,ZAF,35,4,South Africa,Other
275799,2014,Xylo Technologies Ltd,Tel Aviv,ISR,35,4,Israel,Other
295907,2014,Minapharm Pharmaceuticals SAE,Cairo,EGY,35,4,Egypt,Other
30554,2014,Taro Pharmaceutical Industries Ltd,Haifa,ISR,35,3,Israel,Other
286396,2014,Evogene Ltd,Rehovot,ISR,35,3,Israel,Other
279157,2014,Ecobank Transnational Inc,Lome,TGO,40,5,Togo,Other
209957,2014,Boe Ltd,Cape Town,ZAF,40,4,South Africa,Other
321213,2014,United Investment Ltd,Port Louis,MUS,40,2,Mauritius,Other
24946,2014,Momentum Group Limited,Centurion,ZAF,40,1,South Africa,Other
240228,2014,Discovery Ltd,Johannesburg,ZAF,40,1,South Africa,Other
61902,2014,NICE Ltd,Ra'anana,ISR,45,38,Israel,Other
28236,2014,Gilat Satellite Networks Ltd,Petah Tikva,ISR,45,14,Israel,Other
138501,2014,Ceragon Networks Ltd,Rosh Haayin,ISR,45,12,Israel,Other
63185,2014,Check Point Software Technologies Ltd,Tel Aviv,ISR,45,11,Israel,Other
23119,2014,SolarEdge Technologies Inc,Herzliya,ISR,45,10,Israel,Other
39786,2014,Valens Semiconductor Ltd,Hod Hasharon,ISR,45,10,Israel,Other
133564,2014,Camtek Ltd,Migdal Haemek,ISR,45,9,Israel,Other
177058,2014,SuperCom Ltd,Tel Aviv,ISR,45,6,Israel,Other
31255,2014,Tower Semiconductor Ltd,Migdal Haemek,ISR,45,5,Israel,Other
133905,2014,Nova Ltd,Rehovot,ISR,45,5,Israel,Other
317637,2014,Nexxen International Ltd,Tel Aviv-Yafo,ISR,50,3,Israel,Other
185276,2014,MagicJack VocalTec Ltd,Netanya,ISR,50,2,Israel,Other
125378,2014,Partner Communications Co Ltd,Rosh Ha'ayin,ISR,50,1,Israel,Other
220454,2014,Eskom,Sandton,ZAF,55,3,South Africa,Other
203607,2014,Light Servicos De Eletricidade SA,Rio de Janeiro,BRA,55,1,Brazil,Other
243145,2014,G City Ltd,Tel Aviv,ISR,60,4,Israel,Other
317586,2014,OCP S.A.,Casablanca,MAR,NA,1,Morocco,Other
334426,2015,Saudi Arabian Oil Company,Dhahran,SAU,10,164,Saudi Arabia,Asia Pacific
279449,2015,Idemitsu Kosan Co Ltd,Tokyo,JPN,10,111,Japan,Asia Pacific
100158,2015,ENEOS Holdings Inc,Tokyo,JPN,10,78,Japan,Asia Pacific
285205,2015,SK Innovation Co Ltd,Seoul,KOR,10,46,South Korea,Asia Pacific
140756,2015,CHINA PETROLEUM & CHEMICAL CORPORATION,Beijing,CHN,10,42,China,Asia Pacific
207074,2015,Reliance Industries Ltd,Mumbai,IND,10,19,India,Asia Pacific
203741,2015,SK Discovery Co Ltd,Seongnam-si,KOR,10,18,South Korea,Asia Pacific
102257,2015,Cosmo Energy Holdings Co Ltd,Tokyo,JPN,10,16,Japan,Asia Pacific
259380,2015,Japan Petroleum Exploration Co Ltd,Tokyo,JPN,10,13,Japan,Asia Pacific
271196,2015,Inpex Corp,Tokyo,JPN,10,13,Japan,Asia Pacific
245036,2015,Lg Chem Ltd,Seoul,KOR,15,536,South Korea,Asia Pacific
100697,2015,Shin-Etsu Chemical Co Ltd,Tokyo,JPN,15,266,Japan,Asia Pacific
100683,2015,Nitto Denko Corp,Osaka,JPN,15,214,Japan,Asia Pacific
100689,2015,Sumitomo Chemical Co Ltd,Tokyo,JPN,15,211,Japan,Asia Pacific
100155,2015,Nippon Steel Corp,Tokyo,JPN,15,196,Japan,Asia Pacific
100724,2015,Toray Industries Inc,Tokyo,JPN,15,170,Japan,Asia Pacific
100696,2015,Resonac Holdings Corporation,Tokyo,JPN,15,162,Japan,Asia Pacific
100258,2015,Asahi Kasei Corp,Tokyo,JPN,15,153,Japan,Asia Pacific
100393,2015,Hitachi Metals Ltd,Tokyo,JPN,15,143,Japan,Asia Pacific
248963,2015,Saudi Basic Industries Corp,Riyadh,SAU,15,143,Saudi Arabia,Asia Pacific
10622,2015,Toshiba Corp,Tokyo,JPN,20,2811,Japan,Asia Pacific
5650,2015,Hitachi Ltd,Tokyo,JPN,20,1104,Japan,Asia Pacific
19043,2015,Mitsubishi Electric Corp,Tokyo,JPN,20,1027,Japan,Asia Pacific
100012,2015,Mitsubishi Heavy Industries Ltd,Tokyo,JPN,20,359,Japan,Asia Pacific
101851,2015,Fuji Electric Co Ltd,Tokyo,JPN,20,218,Japan,Asia Pacific
6494,2015,Komatsu Ltd,Tokyo,JPN,20,215,Japan,Asia Pacific
221821,2015,Nidec Corporation,Kyoto,JPN,20,157,Japan,Asia Pacific
101138,2015,Daikin Industries Ltd,Osaka,JPN,20,156,Japan,Asia Pacific
100288,2015,Kawasaki Heavy Industries Ltd,Tokyo,JPN,20,143,Japan,Asia Pacific
20145,2015,Furukawa Electric Co Ltd,Chiyoda,JPN,20,140,Japan,Asia Pacific
251303,2015,Lg Electronics Inc,Seoul,KOR,25,2744,South Korea,Asia Pacific
9818,2015,Sony Group Corporation,Tokyo,JPN,25,2726,Japan,Asia Pacific
7114,2015,Panasonic Holdings Corporation,Kadoma,JPN,25,2530,Japan,Asia Pacific
19661,2015,Toyota Motor Corp,Toyota,JPN,25,1870,Japan,Asia Pacific
5691,2015,Honda Motor Co Ltd,Tokyo,JPN,25,1152,Japan,Asia Pacific
100699,2015,Sharp Corp,Sakai,JPN,25,1099,Japan,Asia Pacific
19112,2015,Denso Corp,Kariya,JPN,25,833,Japan,Asia Pacific
104607,2015,Hyundai Motor Co,Seoul,KOR,25,779,South Korea,Asia Pacific
19413,2015,Sumitomo Electric Industries Ltd,Osaka,JPN,25,544,Japan,Asia Pacific
19113,2015,Nissan Motor Co Ltd,Yokohama,JPN,25,426,Japan,Asia Pacific
104854,2015,Unicharm Corporation,Tokyo,JPN,30,132,Japan,Asia Pacific
18715,2015,Kao Corp,Tokyo,JPN,30,127,Japan,Asia Pacific
100253,2015,Ajinomoto Co Inc,Tokyo,JPN,30,55,Japan,Asia Pacific
19344,2015,Shiseido Co Ltd,Tokyo,JPN,30,43,Japan,Asia Pacific
278216,2015,Amorepacific Corp,Seoul,KOR,30,37,South Korea,Asia Pacific
286420,2015,CJ CheilJedang Corp,Seoul,KOR,30,22,South Korea,Asia Pacific
223528,2015,Japan Tobacco Inc,Tokyo,JPN,30,20,Japan,Asia Pacific
21896,2015,Kimree Inc,Huizhou,CHN,30,18,China,Asia Pacific
101866,2015,Meiji Holdings Co Ltd,Tokyo,JPN,30,17,Japan,Asia Pacific
313859,2015,Korea Kolmar Co Ltd,Sejong City,KOR,30,16,South Korea,Asia Pacific
100686,2015,Olympus Corp,Tokyo,JPN,35,653,Japan,Asia Pacific
100718,2015,Takeda Pharmaceutical Co Ltd,Tokyo,JPN,35,123,Japan,Asia Pacific
102146,2015,Terumo Corp,Tokyo,JPN,35,110,Japan,Asia Pacific
296288,2015,Otsuka Holdings Co Ltd,Tokyo,JPN,35,105,Japan,Asia Pacific
100433,2015,Hoya Corp,Tokyo,JPN,35,103,Japan,Asia Pacific
203090,2015,Hitachi Medical Corp,Tokyo,JPN,35,90,Japan,Asia Pacific
212635,2015,Cochlear Ltd,Sydney,AUS,35,77,Australia,Asia Pacific
350287,2015,PHC Holdings Corporation,Tokyo,JPN,35,77,Japan,Asia Pacific
212712,2015,Sysmex Corp,Kobe,JPN,35,73,Japan,Asia Pacific
100336,2015,Daiichi Sankyo Company Ltd,Tokyo,JPN,35,51,Japan,Asia Pacific
316556,2015,Jindal Poly Investment and Finance Co Ltd,New Delhi,IND,40,9,India,Asia Pacific
10137,2015,Sumitomo Mitsui Financial Group Inc,Tokyo,JPN,40,5,Japan,Asia Pacific
242218,2015,SBI Holdings Inc,Tokyo,JPN,40,5,Japan,Asia Pacific
25257,2015,Korea Development Bank,Seoul,KOR,40,4,South Korea,Asia Pacific
15627,2015,KK Tokyo Mitsubishi Ginko,Chiyoda,JPN,40,3,Japan,Asia Pacific
223068,2015,Piramal Enterprises Limited,Mumbai,IND,40,3,India,Asia Pacific
236556,2015,Industrial Bank of Korea,Seoul,KOR,40,2,South Korea,Asia Pacific
15613,2015,Nomura Holdings Inc,Tokyo,JPN,40,1,Japan,Asia Pacific
100547,2015,Marui Group Co Ltd,Tokyo,JPN,40,1,Japan,Asia Pacific
210285,2015,Astra Capital Ltd,West Perth,AUS,40,1,Australia,Asia Pacific
104604,2015,Samsung Electronics Co Ltd,Suwon,KOR,45,8602,South Korea,Asia Pacific
2721,2015,Canon Inc,Tokyo,JPN,45,4321,Japan,Asia Pacific
18467,2015,Fujitsu Ltd,Tokyo,JPN,45,1854,Japan,Asia Pacific
201395,2015,Taiwan Semiconductor Manufacturing Co Ltd,Hsinchu City,TWN,45,1788,Taiwan,Asia Pacific
9135,2015,Ricoh Co Ltd,Tokyo,JPN,45,1756,Japan,Asia Pacific
257018,2015,Seiko Epson Corp,Suwa,JPN,45,1638,Japan,Asia Pacific
100519,2015,Brother Industries Ltd,Nagoya,JPN,45,1263,Japan,Asia Pacific
6512,2015,Kyocera Corp,Kyoto,JPN,45,1121,Japan,Asia Pacific
203177,2015,Hon Hai Precision Industry Co Ltd,New Taipei City,TWN,45,1118,Taiwan,Asia Pacific
7652,2015,Nec Corp,Tokyo,JPN,45,995,Japan,Asia Pacific
7908,2015,Nippon Telegraph and Telephone Corporation,Tokyo,JPN,50,327,Japan,Asia Pacific
102450,2015,Nintendo Co Ltd,Kyoto,JPN,50,186,Japan,Asia Pacific
270615,2015,Tencent Holdings LTD,Shenzhen,CHN,50,166,China,Asia Pacific
133104,2015,KT Corporation,Seongnam-si,KOR,50,76,South Korea,Asia Pacific
203480,2015,SK Telecom Co Ltd,Seoul,KOR,50,63,South Korea,Asia Pacific
200595,2015,Konami Group Corporation,Tokyo,JPN,50,43,Japan,Asia Pacific
271885,2015,DeNA Co Ltd,Tokyo,JPN,50,41,Japan,Asia Pacific
221489,2015,Square Enix Hldgs Co Ltd,Tokyo,JPN,50,29,Japan,Asia Pacific
315992,2015,NHN Corp,Seongnam-si,KOR,50,24,South Korea,Asia Pacific
201584,2015,KDDI Corp,Tokyo,JPN,50,23,Japan,Asia Pacific
30874,2015,Korea Electric Power Corp,Naju-Si,KOR,55,30,South Korea,Asia Pacific
100846,2015,Osaka Gas Co Ltd,Osaka,JPN,55,11,Japan,Asia Pacific
100302,2015,Kansai Electric Power Co Inc,Osaka,JPN,55,9,Japan,Asia Pacific
100848,2015,Tokyo Gas Co Ltd,Tokyo,JPN,55,5,Japan,Asia Pacific
100450,2015,Chubu Electric Power Co Inc,Nagoya,JPN,55,4,Japan,Asia Pacific
100688,2015,Tokyo Electric Power Co Holdings Inc,Chiyoda,JPN,55,4,Japan,Asia Pacific
100439,2015,Chugoku Electric Power Co Inc,Hiroshima,JPN,55,3,Japan,Asia Pacific
100488,2015,Kyushu Electric Power Co Inc,Fukuoka City,JPN,55,3,Japan,Asia Pacific
216324,2015,Tianjin Development Holdings Ltd,Central,HKG,55,3,"Hong Kong, SAR China",Asia Pacific
271031,2015,Electric Power Development Co Ltd,Tokyo,JPN,55,3,Japan,Asia Pacific
200477,2015,Peking University Resources (Holdings) Co Ltd,Causeway Bay,HKG,60,50,"Hong Kong, SAR China",Asia Pacific
319007,2015,DAMAC Properties Dubai Co P.S.C.,Dubai,ARE,60,3,United Arab Emirates,Asia Pacific
100436,2015,Daikyo Inc,Tokyo,JPN,60,2,Japan,Asia Pacific
203386,2015,Cytori Cell Research Institute Inc,Tokyo,JPN,60,1,Japan,Asia Pacific
205615,2015,Shenzhen Investment Ltd,Tsim Sha Tsui,HKG,60,1,"Hong Kong, SAR China",Asia Pacific
209488,2015,ProsperCap Corporation Ltd,Singapore,SGP,60,1,Singapore,Asia Pacific
212872,2015,Sansiri Pcl,Bangkok,THA,60,1,Thailand,Asia Pacific
243867,2015,Su Zhou Hi & New-Tech Industry Development Area Co Ltd,Suzhou,CHN,60,1,China,Asia Pacific
270319,2015,Meiho Enterprise Co Ltd,Tokyo,JPN,60,1,Japan,Asia Pacific
282105,2015,Embassy Developments Limited,Mumbai,IND,60,1,India,Asia Pacific
202875,2015,KDK Corp,Kyoto,JPN,NA,55,Japan,Asia Pacific
321386,2015,Suntory Holdings Ltd,Tokyo,JPN,NA,44,Japan,Asia Pacific
332577,2015,Supernet Technologies Ltd,Karachi,PAK,NA,11,Pakistan,Asia Pacific
343415,2015,Sync Power Corp,Taipei,TWN,NA,2,Taiwan,Asia Pacific
102484,2015,Donaghys Ltd,Christchurch,NZL,NA,1,New Zealand,Asia Pacific
320661,2015,Glac Biotech Co Ltd,Tainan,TWN,NA,1,Taiwan,Asia Pacific
343791,2015,ThroughTek Co Ltd,Taipei,TWN,NA,1,Taiwan,Asia Pacific
24625,2015,TotalEnergies SE,Courbevoie,FRA,10,154,France,Europe
102983,2015,Viridien Societe anonyme,Massy,FRA,10,39,France,Europe
216613,2015,TGS ASA,Oslo,NOR,10,32,Norway,Europe
61616,2015,Eni SpA,Rome,ITA,10,29,Italy,Europe
101083,2015,Saipem SpA,Milan,ITA,10,26,Italy,Europe
220546,2015,Equinor ASA,Stavanger,NOR,10,25,Norway,Europe
270267,2015,Akastor ASA,Baerum,NOR,10,21,Norway,Europe
12384,2015,Shell Plc,London,GBR,10,20,United Kingdom,Europe
318426,2015,Aker Solutions ASA,Fornebu,NOR,10,18,Norway,Europe
2410,2015,BP plc,London,GBR,10,14,United Kingdom,Europe
17436,2015,BASF SE,Ludwigshafen am Rhein,DEU,15,731,Germany,Europe
241216,2015,"Syngenta AG, Basel",Basel,CHE,15,185,Switzerland,Europe
295421,2015,Evonik Industries AG,Essen,DEU,15,181,Germany,Europe
102454,2015,DSM Firmenich AG,Kaiseraugst,CHE,15,179,Switzerland,Europe
101394,2015,"Solvay SA, Bruxelles",Brussels,BEL,15,147,Belgium,Europe
101202,2015,L'Air Liquide SA,Paris,FRA,15,101,France,Europe
241336,2015,Novonesis A/S,Bagsvaerd,DNK,15,100,Denmark,Europe
277043,2015,Arkema,Colombes,FRA,15,92,France,Europe
220789,2015,Dyson Group PLC,Chesterfield,GBR,15,86,United Kingdom,Europe
25124,2015,Linde Plc,Woking,GBR,15,82,United Kingdom,Europe
19349,2015,Siemens AG,Munich,DEU,20,1236,Germany,Europe
220833,2015,Airbus SE,Leiden,NLD,20,750,Netherlands,Europe
210418,2015,ABB Ltd,Zurich,CHE,20,387,Switzerland,Europe
4199,2015,Eaton Corporation plc,Dublin,IRL,20,383,Ireland,Europe
315541,2015,Osram Licht AG,Munich,DEU,20,284,Germany,Europe
100499,2015,Rolls Royce Holdings PLC,London,GBR,20,272,United Kingdom,Europe
101811,2015,Compagnie de Saint Gobain S A,Courbevoie,FRA,20,241,France,Europe
13556,2015,Thales SA,Meudon,FRA,20,214,France,Europe
63477,2015,BAE Systems PLC,Camberley,GBR,20,206,United Kingdom,Europe
11749,2015,Svenska Kullagerfabriken Skf AB,Gothenburg,SWE,20,186,Sweden,Europe
100609,2015,Continental AG,Hanover,DEU,25,396,Germany,Europe
100737,2015,Volkswagen AG,Wolfsburg,DEU,25,314,Germany,Europe
101277,2015,Compagnie Generale des Etablissements Michelin Societe en commandite par actions,Clermont-Ferrand,FRA,25,249,France,Europe
320124,2015,Schaeffler AG,Herzogenaurach,DEU,25,249,Germany,Europe
100022,2015,Bayerische Motoren Werke Aktiengesellschaft,Munich,DEU,25,178,Germany,Europe
101347,2015,Swatch Group AG,Biel/Bienne,CHE,25,172,Switzerland,Europe
17828,2015,Mercedes Benz Group AG,Stuttgart,DEU,25,165,Germany,Europe
102523,2015,Valeo SE,Paris,FRA,25,161,France,Europe
14620,2015,Electrolux AB,Stockholm,SWE,25,123,Sweden,Europe
101276,2015,Stellantis NV,Hoofddorp,NLD,25,116,Netherlands,Europe
100581,2015,LOreal SA,Clichy,FRA,30,161,France,Europe
16603,2015,"Nestle SA, Cham Und Vevey",Vevey,CHE,30,147,Switzerland,Europe
101942,2015,Henkel AG & Co KGaA,Dusseldorf,DEU,30,144,Germany,Europe
10846,2015,Unilever PLC,London,GBR,30,92,United Kingdom,Europe
324770,2015,Essity Aktiebolag,Stockholm,SWE,30,46,Sweden,Europe
221858,2015,Reckitt Benckiser Group PLC,Slough,GBR,30,43,United Kingdom,Europe
1932,2015,British American Tobacco PLC,London,GBR,30,35,United Kingdom,Europe
100083,2015,Beiersdorf AG,Hamburg,DEU,30,31,Germany,Europe
100775,2015,Koninklijke Numico NV,Hoofddorp,NLD,30,23,Netherlands,Europe
241637,2015,Anheuser-Busch InBev SA/NV,Leuven,BEL,30,15,Belgium,Europe
8546,2015,Koninklijke Philips NV,Amsterdam,NLD,35,1193,Netherlands,Europe
100080,2015,Bayer AG,Leverkusen,DEU,35,969,Germany,Europe
25648,2015,Roche Holding AG,Basel,CHE,35,426,Switzerland,Europe
101310,2015,Novartis AG,Basel,CHE,35,283,Switzerland,Europe
101204,2015,Sanofi,Paris,FRA,35,251,France,Europe
220301,2015,Merck KGaA,Darmstadt,DEU,35,237,Germany,Europe
326765,2015,Siemens Healthineers AG,Forchheim,DEU,35,189,Germany,Europe
101317,2015,Smith & Nephew PLC,Watford,GBR,35,169,United Kingdom,Europe
5180,2015,GSK plc,Brentford,GBR,35,154,United Kingdom,Europe
28272,2015,Astrazeneca PLC,Cambridge,GBR,35,112,United Kingdom,Europe
206652,2015,OTP Bank PLC,Budapest,HUN,40,11,Hungary,Europe
15671,2015,Skandinaviska Enskilda Banken Ab,Stockholm,SWE,40,9,Sweden,Europe
278557,2015,Touchstone Innovations Plc,London,GBR,40,9,United Kingdom,Europe
3221,2015,Aon plc,Dublin,IRL,40,3,Ireland,Europe
15509,2015,HSBC Holdings PLC,London,GBR,40,3,United Kingdom,Europe
105547,2015,Barclays Bank PLC,London,GBR,40,3,United Kingdom,Europe
63546,2015,"Schweizerische Rueckversicherungs-Gesellschaft, Zuerich",Zurich,CHE,40,2,Switzerland,Europe
221682,2015,Sberbank of Russia OJSC,Moscow,RUS,40,2,Russian Federation,Europe
241016,2015,TP ICAP Group PLC,London,JEY,40,2,Jersey,Europe
15181,2015,Banco Bilbao Vizcaya Argentaria SA,Bilbao,ESP,40,1,Spain,Europe
4439,2015,Telefonaktiebolaget LM Ericsson (publ),Stockholm,SWE,45,1582,Sweden,Europe
23671,2015,Nokia OYJ,Espoo,FIN,45,979,Finland,Europe
132740,2015,Infineon Technologies AG,Neubiberg,DEU,45,927,Germany,Europe
31142,2015,STMicroelectronics NV,Schiphol,NLD,45,799,Netherlands,Europe
101352,2015,Alcatel-Lucent,Boulogne-Billancourt,FRA,45,723,France,Europe
103487,2015,SAP SE,Walldorf,DEU,45,642,Germany,Europe
125863,2015,Vantiva SA,Paris,FRA,45,323,France,Europe
177267,2015,TE Connectivity plc,Ballybrit,IRL,45,304,Ireland,Europe
184725,2015,NXP Semiconductors NV,Eindhoven,NLD,45,285,Netherlands,Europe
61214,2015,ASML Holding NV,Veldhoven,NLD,45,271,Netherlands,Europe
220940,2015,Orange SA,Issy-les-Moulineaux,FRA,50,126,France,Europe
14605,2015,WPP PLC,London,GBR,50,102,United Kingdom,Europe
2411,2015,BT Group PLC,London,GBR,50,64,United Kingdom,Europe
221616,2015,Deutsche Telekom AG,Bonn,DEU,50,40,Germany,Europe
14894,2015,Vodafone Group Public Limited Company,Newbury,GBR,50,39,United Kingdom,Europe
19151,2015,Telecom Italia SPA,Rome,ITA,50,37,Italy,Europe
61440,2015,Koninklijke Kpn NV,Rotterdam,NLD,50,21,Netherlands,Europe
13683,2015,Telefonica SA,Madrid,ESP,50,14,Spain,Europe
114927,2015,"Swisscom AG, Ittigen",Bern,CHE,50,14,Switzerland,Europe
220579,2015,Telia Company AB (publ),Solna,SWE,50,13,Sweden,Europe
100478,2015,"Sta Elettrica Sopracenerina (Ses), Locarno",Locarno,CHE,55,35,Switzerland,Europe
238616,2015,Veolia Environnement SA,Paris,FRA,55,19,France,Europe
220920,2015,EDF,Paris,FRA,55,14,France,Europe
213423,2015,Centrica PLC,Windsor,GBR,55,6,United Kingdom,Europe
103489,2015,Degremont SA,Paris,FRA,55,4,France,Europe
204671,2015,CEZ a s,Prague,CZE,55,3,Czechia,Europe
232646,2015,Orsted A/S,Fredericia,DNK,55,3,Denmark,Europe
349408,2015,Corporacion Acciona Energias Renovables S.A.,Madrid,ESP,55,3,Spain,Europe
100953,2015,RWE Aktiengesellschaft,Essen,DEU,55,2,Germany,Europe
102712,2015,"Acciona SA, Madrid",Madrid,ESP,55,2,Spain,Europe
279579,2015,Park Inc,Sofia,BGR,60,1,Bulgaria,Europe
211865,2015,Suunto Oy,Vantaa,FIN,NA,9,Finland,Europe
202242,2015,A. Friedr. Flender GmbH,Bocholt,DEU,NA,2,Germany,Europe
204389,2015,Bridport PLC,Somerset,GBR,NA,2,United Kingdom,Europe
3530,2015,Cornelius Co,Redon,FRA,NA,1,France,Europe
212156,2015,Oceana Investment Corp PLC,London,GBR,NA,1,United Kingdom,Europe
215449,2015,Ulstein Holding ASA,Ulsteinvik,NOR,NA,1,Norway,Europe
346469,2015,Medesis Pharma SA,Montpellier,FRA,NA,1,France,Europe
351923,2015,LIBERTINE HOLDINGS PLC,Sheffield,GBR,NA,1,United Kingdom,Europe
9465,2015,Schlumberger Ltd,Houston,USA,10,719,United States,North America
1976,2015,Baker Hughes Inc,Houston,USA,10,523,United States,North America
5439,2015,Halliburton Co,Houston,USA,10,508,United States,North America
4503,2015,Exxon Mobil Corp,Spring,USA,10,324,United States,North America
2991,2015,Chevron Corp,San Ramon,USA,10,205,United States,North America
9653,2015,Shell Oil Co,Houston,USA,10,186,United States,North America
